,business_id,cool,date,funny,review_id,stars,useful,user_id,fear_score,happy_score,sad_score,anger_score,neutral_score,surprise_score,disgust_score,fear_normalized,happy_normalized,sad_normalized,anger_normalized,neutral_normalized,surprise_normalized,disgust_normalized,review_length
60318,PgpO8RswM-xOitG4PBNo1w,0,2018-07-18 04:15:13,0,lWF4Dd68_02B3IYRZ5TTjw,5,0,OPHtdryCpZaooJ_kfJlDxA,0.316359129543,0.53041496404,0.53184745283,0.36466679369000005,0.17720359806000005,0.70005814019,0.19557725985400007,0.11233836100054433,0.18834906960482467,0.18885774290612223,0.12949229558709505,0.0629245686641513,0.2485889507523903,0.06944901148487202,49
58761,OFnif1n1Za196N1qyx25wQ,0,2014-10-28 16:51:26,0,d_KN4GbEvqSjbs81tpf6kw,5,1,TcPgVR_SL16LgdRVR8Y7xw,0.2261603668308,0.3272721572209,0.1531354444419,0.29399591501190003,0.08041601095,0.16906896277100003,0.12152087562980002,0.164891628484554,0.2386113876538776,0.1116497694382587,0.21434995827711378,0.058630639787109695,0.12326676414688238,0.08859985221220379,28
44498,77h11eWv6HKJAgojLx8G4w,0,2017-10-25 01:35:06,0,jme8gqj068B-donrIwRVxQ,4,0,4mHn9Z3aK9amRSZnLP-jKw,1.3680586927625,1.5355942008624002,1.6925814724537,1.0436217340877003,0.4360421025239999,1.5114163768206998,0.4890813256137,0.16938975117532667,0.19013359658211193,0.2095713846048223,0.12921874389856164,0.05398968892143079,0.1871399563091829,0.06055687850856398,169
59628,ABeszRTxM38rjrRQATo-2g,0,2017-01-04 18:32:29,0,T7l-lC9gAfSevflAys2BvA,4,0,q5FQmuXxzPEsvEtA_Mvd1w,0.8801621528850997,1.3320257205552002,1.0994166516914,0.7828425422770999,0.3400356248070001,1.3091361898491,0.40319494206909995,0.14318998070664718,0.21670181636628041,0.17885959834586207,0.1273574513032191,0.05531900502207033,0.2129780122360447,0.06559413601987603,133
38490,FUbPB2RwKAHu1AG4fCJizA,0,2014-04-19 22:37:16,0,CLnEM2Wwu_EJkkh9rePsCw,5,0,Grk809sxXhubOORSZGafHw,0.7431563960276001,0.7541373550686001,0.8636568899159999,0.7040930271398,0.22801420679399997,0.9264681074215999,0.3009077660866,0.16439935576574452,0.1668285383734434,0.19105619902323193,0.1557578467731267,0.05044078057154833,0.20495115269379038,0.06656612679911479,89
57565,8yiLVWzJyyTEhYE0fVNvlA,1,2014-11-14 05:24:29,0,F-NTjDQplvecvvvoXSuCCg,5,0,ecEXayvVCuYJHkxwig21Xw,0.46992560301389985,0.8066627160727001,0.92924349815,0.7525305362948999,0.16652911584000002,0.8453275516149,0.20600248862369994,0.1125241086787499,0.1931561135386259,0.2225081921568753,0.18019411435988641,0.03987554670095732,0.202414443216117,0.049327481348788116,104
29032,XsSgv3vBOyOBXn3Co8EVIg,0,2017-11-19 03:50:03,0,M5MxA9Ps7YtsjK83u4uXlw,5,0,NKh8NeJm5l3oC47KFXzV_A,0.07692013059750002,0.423535450977,0.17577855365,0.081497581489,0.009148233790000002,0.09542610637250001,0.015237187137000001,0.08765394881937069,0.48263769776196436,0.20030756871440972,0.09287016001207195,0.010424823907440942,0.10874234064650422,0.017363460138238244,17
18939,OVTZNSkSfbl3gVB9XQIJfw,0,2015-01-19 04:21:48,2,mfZQIrlZ8Jw3kufwuOVWvA,4,4,i-DWCn1Xk5-exHi0mBDO1g,0.6032420079666002,0.7108205068163,0.6784112189554001,0.5782210164109,0.21337699618000003,0.6199327508093002,0.43713323248059993,0.15704774221319567,0.18505467828845265,0.1766172594448139,0.1505337889740908,0.055550467387473546,0.1613930023984781,0.11380306129349532,85
18672,TCoBE_BkDRrK0bWrh5VueQ,1,2018-01-22 01:37:27,0,MVY7J_qaC4J1W6qezhonYA,5,3,9jInruOKdpf20R5un0TxAA,0.3100537890089,0.6096464739209,0.46326839149539994,0.386337334545,0.12500464139,0.3523283940089,0.2130198244954,0.1260556069196491,0.24785814268606512,0.18834660412734372,0.15706947925861847,0.050821942826627484,0.1432427892069472,0.08660543497474882,65
61277,wUKzaS1MHg94RGM6z8u9mw,0,2017-03-05 01:54:48,0,68iyQZ2-u_vwzInN4Yenkw,3,0,_-CxZzdv0yjfYCUekNYA5w,0.152102526321,0.371569576321,0.18743097272099998,0.17608496872100002,0.02155360768,0.258191274721,0.07233481472100001,0.12273580701211556,0.29982994309155914,0.151243324173516,0.14208791439180204,0.017392212322919817,0.20834180228861585,0.05836899671947161,24
65665,kIrjc7PrdoSpEubQ_aszdw,0,2010-07-11 04:50:32,0,Kjjn3sJbEEae_uESAYq1GA,4,1,2AtXEH0Gs3JCVEmXv2gISQ,1.5674153969807,1.8592967625710002,2.3797471690817,1.2982470549396998,0.6419837112669999,2.0625594939206997,1.1854083350488,0.14256154287314085,0.16910910511772995,0.21644576716918248,0.11807980420457348,0.05839051253033941,0.18759651352627368,0.10781675457876014,206
47653,q7aNYIUEkmisLTE3qBPRog,0,2011-12-03 01:29:08,0,PBKXRtRmhWTHGYPCinc8VA,3,0,rKkpHJkJ27xOwnhy_bMkvA,0.5960588444078999,0.4902396447829,0.5719605884619,0.41239018332680005,0.16912636634800005,0.46079101449500004,0.21201740528880003,0.20464949157400997,0.16831776760884187,0.1963756510405838,0.14158911010166675,0.05806746298557101,0.15820694168534377,0.07279357500398273,53
8982,zUDVw-7GkqjE6qhT-92XRA,0,2016-11-21 23:26:43,0,iPfXNEe-uC-yXOHZlxPlrw,5,0,yuAh44PQDYCawKimm_t3BQ,0.35102634567479996,0.5185537183297999,0.32689264867100004,0.20577254362600006,0.12329008021,0.3029255109948,0.11364182018980001,0.18074551439198705,0.26700633645950816,0.16831893293199232,0.10595348384444356,0.06348278196654332,0.15597811384201557,0.05851483656351005,63
75760,4SxQLZ2EcjlFRG6BvCi0iA,0,2017-05-15 00:48:19,0,o22Fl-aZ-0vy_btZnEJYnA,1,1,9leKYP8FEOSv1Vzuo0wC3w,0.1401947390679,0.20228664576789998,0.143374123204,0.2838465610679,0.037078864149999995,0.2205983485679,0.051979987067899996,0.12988700158346717,0.1874136365876333,0.13283262333122806,0.2629769060665815,0.03435266200846287,0.2043789819807128,0.048158188441914274,20
87677,qTmuW0C9XXuxWwumvn89sw,0,2017-07-29 03:00:21,0,f9wKsaN6JmJM2TEXbF8gtQ,5,0,YAwxFb09bSeHq7dWQUnDrw,1.4331761385104,1.8462688256663005,1.0918854387497001,1.4884909816852,0.4677088457899999,1.7292934316332,0.5966695424868,0.1656182196759039,0.2133553216060299,0.12617857470312346,0.17201041781686935,0.05404855989782414,0.1998376136390347,0.06895129266121452,242
92338,v-scZMU6jhnmV955RSzGJw,0,2016-07-26 18:44:09,0,vr9XnChRxYIfyLsBcs6WbQ,4,0,tJiWkQtxSmr4UdfEp-EYHA,0.8381330016876994,1.5564167628591,1.1310917816079,1.2317384105600004,0.27941908948699995,1.1496404523154,0.3611262061273,0.12800681039262954,0.23770922401818487,0.172749970390611,0.18812158077104726,0.042675263157542505,0.1755828813600027,0.0551542699099822,174
84246,ssLkDDah5ci-tQPq3iPFUg,0,2011-12-03 02:35:19,4,3eGCwn1LZWEyRsw5-5Sphw,5,0,H_-K6erSJYtzg3ZEvOg3EQ,0.5731786708451,0.8404843702345,0.8639348238862999,0.5745585988813,0.13639387366000003,0.7061171606451,0.38321379109509984,0.1405579589470796,0.20610810139341182,0.21185874786603826,0.14089635232793613,0.033447239874207425,0.17315785099164047,0.09397374859968631,76
89817,P-xthnjpyWaS9wma9HfFUA,0,2017-09-21 01:41:13,0,iBEiMPfHVNfralygh5I6Bg,5,1,EbdwRzkF8Q9Dt-iv76nH_g,0.36580901577559993,0.67319597314,0.49264815198559997,0.5403173648063999,0.11242810605999998,0.6205696152819,0.1325387088789,0.12453043473750502,0.22917255612444581,0.1677096131961637,0.1839373920101511,0.03827330743798467,0.21125724255890782,0.0451194539348419,80
92308,HhLVQg2DAmMll14mNDB4dg,1,2011-04-25 00:49:15,0,zRKPAArh_ZbGIVPDPGGZHQ,5,5,UBneWvnCnYuYzDNTKx-HpQ,1.3561414984445,1.4366808646402998,1.107154815988,1.1362791392883,0.43216299292999993,1.3020045016245,0.5043715169562,0.1864164470546553,0.1974874617765525,0.15219051063083458,0.15619396667044433,0.059405519101747115,0.17897472610373008,0.06933136866203606,174
54059,dm6sO_Y8JdKTE1ZM955yug,1,2017-04-08 18:04:03,0,0xGmDgNZF8AUnxkEZ1Mrrg,5,0,VqeGHWroV3FReJILHvrXWQ,0.08041083799570001,0.42767860368179994,0.13153518489570004,0.0495058698957,0.05933317219999999,0.31035214876789996,0.021181904925699997,0.07445463664478932,0.39599954224556233,0.1217920947166131,0.04583886509260934,0.05493823826795523,0.2873637067391246,0.019612916293345953,31
39129,HhVmDybpU7L50Kb5A0jXTg,0,2018-06-19 19:20:14,0,7R9NenuxJnvPjl9Wpr5Ybg,4,0,jxcihfRZBuJKVlfTYdwjpw,0.290168660278,0.28610793796699996,0.196283233278,0.16324639665590002,0.08601982629400001,0.309923829967,0.09287653572990001,0.2036805271682488,0.20083015021783676,0.13777874009567026,0.11458891562353786,0.060380619842602234,0.2175474395105353,0.06519360754156878,20
70528,wdwODzBChLIh_u8V8CPpyA,0,2015-11-08 02:37:15,0,OqGy2pPtJ6eNfSf5aTi6BQ,1,2,fMqCSzzNnrp4aB2pZta3Hw,0.7893299891149999,1.1359889953909004,0.8453556751654,0.6760634385738999,0.306034309337,0.9196541799789002,0.38970017551540004,0.15592853084447172,0.22440943274611022,0.16699614899640253,0.1335532415950452,0.060455678741440304,0.18167347895886782,0.0769834881176623,100
27563,KK-_ZcYPf8lSz2-7GBWZaw,3,2012-12-05 02:45:57,2,huXl2Jn0MiuYVYb-4xhRsA,4,4,T76-jKiHe5Fz5qTjQQlWoA,1.2811313849437,1.6422326725174003,1.6366572907380006,1.5357649747015,0.46922320150999997,1.8211608418345007,0.7955181282563998,0.13953113152454602,0.17885955001641138,0.17825232164194207,0.1672638943938471,0.05110423881086758,0.1983470516261918,0.086641811986194,253
81162,OVTZNSkSfbl3gVB9XQIJfw,0,2013-08-19 03:11:32,0,Tub5qxQLZtm8mX7WGt06Vg,3,0,Ai_ML2FpJNU2ujdkZcd1Zw,0.5284447653025001,0.8881472963024999,0.8834534223025002,0.4958673453025,0.23194702013000004,0.7818327903025001,0.32994914230249994,0.12765470858065686,0.21454689634647714,0.21341301224556966,0.11978508562388651,0.056030698390772425,0.1888648418113023,0.07970475700133507,70
84948,wUKzaS1MHg94RGM6z8u9mw,0,2016-01-18 04:04:30,0,jh7w1LvDJq7CMxbpKPNblw,3,0,ccuRU2f5HkXHKLPmbQ8XEA,0.3227376828265,0.5868854150552999,0.21790041757100004,0.2104158728433,0.06464501121999999,0.2991060488845,0.15352316552980008,0.17396254555439447,0.3163438488422592,0.11745300699328243,0.1134186765682035,0.034845050044153676,0.16122458709799076,0.08275228489971594,53
89503,02BXFKzu1rgaYulNGYvi6g,0,2017-05-01 23:36:45,0,12hA-Ama6k7NXl64-1MswQ,1,0,KIz6MX75eJfXxgX_jL38ag,0.6889881704589002,0.6009006026451,0.7289798731949,0.7935398401890001,0.16781789847,0.6605749277442,0.3110624763,0.17434512099742158,0.15205498841265366,0.18446482776648973,0.20080141486591566,0.04246550676595468,0.16715528748297376,0.07871285370859088,78
58980,tWJWgm6o-FwwcxXa6G7l4Q,0,2015-01-05 21:16:53,0,9AuIV0gzGW_XPs_mVX7f8A,5,0,WnelL3PoSpR_7nMWuaDgqA,0.039298141238500006,0.35943376636029994,0.056917614735500006,0.0445687976235,0.04284023075,0.041067546665500006,0.037510292344300006,0.06321724707324897,0.5782058005381333,0.09156094410971792,0.0716959276527343,0.06891525570030041,0.06606361426839308,0.0603412106574719,23
94976,NCQsIvDF9e-bNyPwKJOUBg,0,2017-07-29 23:04:00,1,QZ_33SK7Iljl47GJSMiobA,1,1,OCYFrsEKEDyalNjb5XHfeQ,1.0201943187320999,1.1198638971465003,1.0762282857296999,0.8183775846584,0.20605902265700005,0.9714043152230001,0.7624147589128001,0.17075690278408398,0.18743928201257254,0.18013569119677297,0.13697745527328717,0.034489508374594725,0.16259058610003055,0.12761057425865818,134
57969,rITfn--tcngFvuzpNwgilg,0,2017-07-29 14:16:00,0,-MmYdyGrvd4eQusASFLX0w,5,0,ff6d7M79ZUkAMfMRBmvSeA,0.9917021186343999,1.1941616524305,0.5775743257384001,0.8808074236923997,0.30509719325999995,1.1918729995694,0.3438083894815999,0.18080177954495105,0.217713109377121,0.10530023476885979,0.16058405709497037,0.05562367412458242,0.2172958545359018,0.06268129055361349,108
45056,hgQOESYp7CF4LnNI90XEiw,0,2014-10-29 00:46:59,0,ScB3L3l9HNqJd_yHpnD06A,2,2,jjHMbNsNYV3sQ13bh4lOCw,0.4875631321793999,0.9665055736603998,1.0215362951354998,0.46557525360040003,0.13869963680000005,0.8223126043334,0.3234864603834,0.1153810162214148,0.22872196011647106,0.24174489017029302,0.11017762078899603,0.03282304175049212,0.19459893022582941,0.07655254072650353,87
66024,b31CVkPRlnYVjK0RgTAPWA,0,2013-12-31 16:12:48,0,XtPQkOKiBk4X9cdsAud4Ng,3,1,tTCxfydEIRvLm8FMzDK0_w,0.6341928856394998,0.7568456704815,0.5139933282395,0.6019505493214998,0.142649477606,0.6805543112674999,0.2145965376875,0.17890881572557216,0.21350974704853765,0.14499995147918882,0.16981309999381605,0.04024209302919911,0.19198759340074395,0.06053869932294218,58
99625,kPorLswaS8h4xy-notLk9Q,0,2012-12-08 18:11:45,0,J6JlMRgiizjz22-GBn2Nqg,3,0,Ic6-gs1_FjrWGx6JIr95Mw,0.5373044326465999,0.9589775258557001,0.3732042838045999,0.3812022915995,0.12115104728000001,0.4479909590045999,0.20158759169340001,0.1778318687428719,0.31739318558256097,0.12351957508504115,0.1261666790096846,0.04009741187474785,0.14827175169071902,0.0667195280143744,64
91694,yNPh5SO-7wr8HPpVCDPbXQ,0,2012-06-04 00:19:27,0,B4V7VJT1yfy_vNJ0KKC4WA,4,1,oNe2SQ2koOVOI-9A4h_Jmg,0.19891305774999998,0.278505057,0.18140874434999998,0.16698808405,0.037029299225,0.13715732865000002,0.042287844124999995,0.1908424424720591,0.2672051092065626,0.17404834176877135,0.16021277931328518,0.035526887913057206,0.13159236451639603,0.0405720748098686,10
79332,oFHvr1cAktvU-bQgrl4aPw,1,2018-03-24 11:18:56,1,pwyqdiPuGGJAgJAtecsJfg,5,1,AbVdT3VAgGKhaH7XTi8iew,1.6864867166583002,2.275218244782301,2.3046321027638004,2.0589658217802005,0.6803162543300001,2.1080595060319,1.1089933040442999,0.13798019970620068,0.18614737055996616,0.18855387039084473,0.1684546415167731,0.05566019092153153,0.17247124970612485,0.090732477198559,208
8237,zuwba6QEBIDZT0tJZmNhdQ,0,2017-06-28 02:35:58,0,yLDlMmB7Y47q0JSRi9fIIA,5,0,wxjY7zgCR3McT1Z9M2JGfA,0.2080264993386,0.2019550450428,0.365960025906,0.45264411175380004,0.11097483198,0.4598453834208,0.1414392219818,0.10718346212002694,0.10405520925995199,0.1885570477744492,0.2332201097469238,0.05717861300181764,0.23693048910431316,0.07287506899251736,72
61278,77h11eWv6HKJAgojLx8G4w,0,2018-06-20 03:13:31,0,uKyFiAUvm_Pi0bdd0f6Zgw,5,0,XvYpMjTM6cBOPVHtlH3hFg,0.8687084628253999,0.9210593185843998,1.0650047911615,0.6592012883843998,0.24262296204,0.9050490686674,0.28013392242440005,0.17578858134249087,0.18638210386442997,0.21551036898193998,0.1333934965101478,0.04909627121555604,0.18314232983173034,0.05668684825370488,85
48644,iNhP0ejUf2jVzaR5YCOoEQ,0,2017-01-28 03:16:06,0,AmZLzCNNARhcVutJeWp_YA,5,0,WRPEHlgV-8angr67GQZpRw,0.09014250472839999,0.11505453572839999,0.0700206857284,0.0490586002284,0.04053898089999999,0.07368339086450001,0.004422860728400001,0.20351798849201855,0.2597627805981054,0.158088231020566,0.11076137352518482,0.09152632127477385,0.1663576526877854,0.009985652401565891,18
