Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,CHS,STL,4.87,32.89860153,-80.04049683,38.748697,-90.370003
WN,SAN,PDX,4.85,32.73360062,-117.1900024,45.58869934,-122.5979996
WN,BUR,MDW,4.84,34.20069885,-118.3590012,41.785999,-87.752403
WN,BWI,BNA,4.83,39.1754,-76.668297,36.12450027,-86.67819977
WN,BWI,SAN,4.83,39.1754,-76.668297,32.73360062,-117.1900024
WN,MSP,MDW,4.82,44.882,-93.221802,41.785999,-87.752403
WN,BWI,ECP,4.82,39.1754,-76.668297,30.357106,-85.795414
WN,AUS,ABQ,4.81,30.19449997,-97.66989899,35.040199,-106.609001
WN,SAN,HOU,4.8,32.73360062,-117.1900024,29.64539909,-95.27890015
WN,BWI,JAX,4.79,39.1754,-76.668297,30.49410057,-81.68789673
WN,BOS,MDW,4.79,42.36429977,-71.00520325,41.785999,-87.752403
WN,STL,SAT,4.79,38.748697,-90.370003,29.53370094,-98.46980286
WN,MAF,HOU,4.78,31.94249916,-102.2020035,29.64539909,-95.27890015
WN,AUS,STL,4.78,30.19449997,-97.66989899,38.748697,-90.370003
WN,SMF,LAS,4.76,38.69540024,-121.5910034,36.08010101,-115.1520004
WN,MCI,DCA,4.76,39.2976,-94.713898,38.8521,-77.037697
WN,MSY,SMF,4.75,29.99340057,-90.25800323,38.69540024,-121.5910034
WN,CMH,MCO,4.74,39.998001,-82.891899,28.42939949,-81.30899811
WN,AUS,IND,4.74,30.19449997,-97.66989899,39.7173,-86.294403
WN,OAK,SNA,4.74,37.721298,-122.221001,33.67570114,-117.8679962
WN,ABQ,SAN,4.73,35.040199,-106.609001,32.73360062,-117.1900024
WN,PBI,PIT,4.72,26.68320084,-80.09559631,40.49150085,-80.23290253
WN,IND,MSY,4.72,39.7173,-86.294403,29.99340057,-90.25800323
WN,CVG,MDW,4.71,39.04880142,-84.6678009,41.785999,-87.752403
WN,MCO,ALB,4.7,28.42939949,-81.30899811,42.74829865,-73.80169678
WN,BNA,SEA,4.69,36.12450027,-86.67819977,47.449001,-122.308998
WN,MCI,PHX,4.68,39.2976,-94.713898,33.43429947,-112.012001
WN,HOU,MAF,4.68,29.64539909,-95.27890015,31.94249916,-102.2020035
WN,MDW,FNT,4.67,41.785999,-87.752403,42.9654007,-83.74359894
WN,DCA,FLL,4.66,38.8521,-77.037697,26.072599,-80.152702
WN,PDX,OAK,4.65,45.58869934,-122.5979996,37.721298,-122.221001
WN,PHX,BOI,4.65,33.43429947,-112.012001,43.5644,-116.223
WN,LGA,HOU,4.64,40.77719879,-73.87259674,29.64539909,-95.27890015
WN,OKC,DEN,4.63,35.39310074,-97.60070038,39.86169815,-104.6729965
WN,SAN,SMF,4.63,32.73360062,-117.1900024,38.69540024,-121.5910034
WN,PIT,MCO,4.62,40.49150085,-80.23290253,28.42939949,-81.30899811
WN,MCO,SDF,4.62,28.42939949,-81.30899811,38.1744,-85.736
WN,BHM,DAL,4.59,33.56290054,-86.75350189,32.847099,-96.851799
WN,LIT,STL,4.59,34.72940063,-92.22429657,38.748697,-90.370003
WN,DAL,JAX,4.58,32.847099,-96.851799,30.49410057,-81.68789673
WN,PHX,TUL,4.58,33.43429947,-112.012001,36.19839859,-95.88809967
WN,MSP,STL,4.56,44.882,-93.221802,38.748697,-90.370003
WN,BWI,ABQ,4.55,39.1754,-76.668297,35.040199,-106.609001
WN,ELP,HOU,4.55,31.80719948,-106.3779984,29.64539909,-95.27890015
WN,SJC,STL,4.54,37.362598,-121.929001,38.748697,-90.370003
WN,DTW,BNA,4.54,42.21239853,-83.35340118,36.12450027,-86.67819977
WN,BWI,SDF,4.54,39.1754,-76.668297,38.1744,-85.736
WN,BDL,TPA,4.51,41.93889999,-72.68319702,27.97550011,-82.53320313
WN,SLC,LAS,4.51,40.78839874,-111.9779968,36.08010101,-115.1520004
WN,CRP,HOU,4.51,27.77039909,-97.50119781,29.64539909,-95.27890015
WN,FLL,LAS,4.5,26.072599,-80.152702,36.08010101,-115.1520004
WN,LBB,DAL,4.5,33.663601,-101.822998,32.847099,-96.851799
WN,MCO,LAS,4.48,28.42939949,-81.30899811,36.08010101,-115.1520004
WN,DAL,PNS,4.48,32.847099,-96.851799,30.47340012,-87.18659973
WN,DCA,RSW,4.47,38.8521,-77.037697,26.53619957,-81.75520325
WN,OGG,SJC,4.47,20.8986,-156.429993,37.362598,-121.929001
WN,PNS,BNA,4.47,30.47340012,-87.18659973,36.12450027,-86.67819977
WN,ORF,MDW,4.47,36.89459991,-76.20120239,41.785999,-87.752403
WN,GEG,MDW,4.47,47.61989975,-117.5339966,41.785999,-87.752403
WN,BUR,DAL,4.46,34.20069885,-118.3590012,32.847099,-96.851799
WN,DEN,SNA,4.45,39.86169815,-104.6729965,33.67570114,-117.8679962
WN,RDU,STL,4.45,35.87760162,-78.78749847,38.748697,-90.370003
WN,RDU,LAS,4.44,35.87760162,-78.78749847,36.08010101,-115.1520004
WN,SMF,SAN,4.44,38.69540024,-121.5910034,32.73360062,-117.1900024
WN,ELP,SAT,4.42,31.80719948,-106.3779984,29.53370094,-98.46980286
WN,TPA,ALB,4.42,27.97550011,-82.53320313,42.74829865,-73.80169678
WN,SEA,MDW,4.41,47.449001,-122.308998,41.785999,-87.752403
WN,TUL,STL,4.41,36.19839859,-95.88809967,38.748697,-90.370003
WN,ELP,LAS,4.4,31.80719948,-106.3779984,36.08010101,-115.1520004
WN,SAT,LGA,4.4,29.53370094,-98.46980286,40.77719879,-73.87259674
WN,BWI,DAL,4.39,39.1754,-76.668297,32.847099,-96.851799
WN,SLC,SJC,4.37,40.78839874,-111.9779968,37.362598,-121.929001
WN,SMF,SNA,4.37,38.69540024,-121.5910034,33.67570114,-117.8679962
WN,ABQ,OAK,4.36,35.040199,-106.609001,37.721298,-122.221001
WN,BUR,DEN,4.35,34.20069885,-118.3590012,39.86169815,-104.6729965
WN,ABQ,BWI,4.35,35.040199,-106.609001,39.1754,-76.668297
WN,LAS,DTW,4.34,36.08010101,-115.1520004,42.21239853,-83.35340118
WN,PHX,CLE,4.33,33.43429947,-112.012001,41.4117012,-81.84980011
WN,STL,PBI,4.32,38.748697,-90.370003,26.68320084,-80.09559631
WN,MAF,DAL,4.31,31.94249916,-102.2020035,32.847099,-96.851799
WN,RDU,BNA,4.3,35.87760162,-78.78749847,36.12450027,-86.67819977
WN,LAX,TPA,4.29,33.94250107,-118.4079971,27.97550011,-82.53320313
WN,PHL,STL,4.29,39.87189865,-75.2410965,38.748697,-90.370003
WN,ATL,BNA,4.29,33.6367,-84.428101,36.12450027,-86.67819977
WN,ABQ,HOU,4.28,35.040199,-106.609001,29.64539909,-95.27890015
WN,BNA,OAK,4.26,36.12450027,-86.67819977,37.721298,-122.221001
WN,MCI,HOU,4.25,39.2976,-94.713898,29.64539909,-95.27890015
WN,TPA,SDF,4.24,27.97550011,-82.53320313,38.1744,-85.736
WN,AUS,LBB,4.24,30.19449997,-97.66989899,33.663601,-101.822998
WN,PHX,GEG,4.24,33.43429947,-112.012001,47.61989975,-117.5339966
WN,SNA,PDX,4.23,33.67570114,-117.8679962,45.58869934,-122.5979996
WN,BHM,LAS,4.22,33.56290054,-86.75350189,36.08010101,-115.1520004
WN,SMF,MCO,4.2,38.69540024,-121.5910034,28.42939949,-81.30899811
WN,IND,LAX,4.2,39.7173,-86.294403,33.94250107,-118.4079971
WN,BWI,LAS,4.19,39.1754,-76.668297,36.08010101,-115.1520004
WN,PHX,ATL,4.19,33.43429947,-112.012001,33.6367,-84.428101
WN,ELP,DEN,4.18,31.80719948,-106.3779984,39.86169815,-104.6729965
WN,SMF,PHX,4.18,38.69540024,-121.5910034,33.43429947,-112.012001
WN,JAX,ATL,4.17,30.49410057,-81.68789673,33.6367,-84.428101
WN,BNA,HOU,4.16,36.12450027,-86.67819977,29.64539909,-95.27890015
WN,PVD,MCO,4.15,41.732601,-71.420403,28.42939949,-81.30899811
WN,DEN,TUS,4.15,39.86169815,-104.6729965,32.11610031,-110.9410019
WN,BWI,DEN,4.15,39.1754,-76.668297,39.86169815,-104.6729965
WN,GSP,ATL,4.14,34.89569855,-82.21890259,33.6367,-84.428101
WN,OAK,ATL,4.12,37.721298,-122.221001,33.6367,-84.428101
WN,SMF,PDX,4.12,38.69540024,-121.5910034,45.58869934,-122.5979996
WN,BWI,STL,4.09,39.1754,-76.668297,38.748697,-90.370003
WN,DTW,MDW,4.04,42.21239853,-83.35340118,41.785999,-87.752403
WN,DTW,ATL,4.03,42.21239853,-83.35340118,33.6367,-84.428101
WN,PDX,SAN,4.03,45.58869934,-122.5979996,32.73360062,-117.1900024
WN,SJU,TPA,4.01,18.43939972,-66.00180054,27.97550011,-82.53320313
WN,MSY,STL,4.01,29.99340057,-90.25800323,38.748697,-90.370003
WN,SNA,DAL,3.99,33.67570114,-117.8679962,32.847099,-96.851799
WN,ABQ,MCO,3.99,35.040199,-106.609001,28.42939949,-81.30899811
WN,MCI,FLL,3.98,39.2976,-94.713898,26.072599,-80.152702
WN,SAT,LAS,3.97,29.53370094,-98.46980286,36.08010101,-115.1520004
WN,BWI,PWM,3.96,39.1754,-76.668297,43.64619827,-70.30930328
WN,EWR,SAN,3.95,40.69250107,-74.16870117,32.73360062,-117.1900024
WN,CHS,BWI,3.94,32.89860153,-80.04049683,39.1754,-76.668297
WN,TUL,DAL,3.93,36.19839859,-95.88809967,32.847099,-96.851799
WN,MCI,ABQ,3.92,39.2976,-94.713898,35.040199,-106.609001
WN,SDF,HOU,3.92,38.1744,-85.736,29.64539909,-95.27890015
WN,MSY,BOS,3.9,29.99340057,-90.25800323,42.36429977,-71.00520325
WN,TPA,HOU,3.9,27.97550011,-82.53320313,29.64539909,-95.27890015
WN,CMH,MDW,3.88,39.998001,-82.891899,41.785999,-87.752403
WN,ELP,DAL,3.88,31.80719948,-106.3779984,32.847099,-96.851799
WN,PBI,ATL,3.88,26.68320084,-80.09559631,33.6367,-84.428101
WN,BWI,SJU,3.88,39.1754,-76.668297,18.43939972,-66.00180054
WN,SNA,SJC,3.86,33.67570114,-117.8679962,37.362598,-121.929001
WN,HOU,SNA,3.86,29.64539909,-95.27890015,33.67570114,-117.8679962
WN,EWR,FLL,3.86,40.69250107,-74.16870117,26.072599,-80.152702
WN,STL,OAK,3.86,38.748697,-90.370003,37.721298,-122.221001
WN,MDW,PNS,3.84,41.785999,-87.752403,30.47340012,-87.18659973
WN,FNT,RSW,3.84,42.9654007,-83.74359894,26.53619957,-81.75520325
WN,PHX,BWI,3.84,33.43429947,-112.012001,39.1754,-76.668297
WN,DSM,STL,3.84,41.5340004,-93.6631012,38.748697,-90.370003
WN,ECP,HOU,3.83,30.357106,-85.795414,29.64539909,-95.27890015
WN,FLL,MSP,3.83,26.072599,-80.152702,44.882,-93.221802
WN,LGA,BNA,3.82,40.77719879,-73.87259674,36.12450027,-86.67819977
WN,MCI,PDX,3.82,39.2976,-94.713898,45.58869934,-122.5979996
WN,LIT,PHX,3.79,34.72940063,-92.22429657,33.43429947,-112.012001
WN,PWM,BWI,3.79,43.64619827,-70.30930328,39.1754,-76.668297
WN,SJC,MDW,3.76,37.362598,-121.929001,41.785999,-87.752403
WN,MEM,HOU,3.75,35.04240036,-89.97669983,29.64539909,-95.27890015
WN,MCI,MDW,3.74,39.2976,-94.713898,41.785999,-87.752403
WN,RSW,BDL,3.73,26.53619957,-81.75520325,41.93889999,-72.68319702
WN,DAL,PBI,3.72,32.847099,-96.851799,26.68320084,-80.09559631
WN,RSW,MDW,3.72,26.53619957,-81.75520325,41.785999,-87.752403
WN,DTW,BWI,3.71,42.21239853,-83.35340118,39.1754,-76.668297
WN,OMA,PHX,3.7,41.3032,-95.894096,33.43429947,-112.012001
WN,BOS,BNA,3.7,42.36429977,-71.00520325,36.12450027,-86.67819977
WN,RSW,PIT,3.69,26.53619957,-81.75520325,40.49150085,-80.23290253
WN,LAS,LGB,3.68,36.08010101,-115.1520004,33.81769943,-118.1520004
WN,BUF,TPA,3.68,42.94049835,-78.73220062,27.97550011,-82.53320313
WN,SNA,HOU,3.66,33.67570114,-117.8679962,29.64539909,-95.27890015
WN,CVG,BWI,3.66,39.04880142,-84.6678009,39.1754,-76.668297
WN,SAT,BWI,3.66,29.53370094,-98.46980286,39.1754,-76.668297
WN,PIT,BNA,3.66,40.49150085,-80.23290253,36.12450027,-86.67819977
WN,SMF,BNA,3.65,38.69540024,-121.5910034,36.12450027,-86.67819977
WN,OAK,HOU,3.63,37.721298,-122.221001,29.64539909,-95.27890015
WN,PBI,BWI,3.63,26.68320084,-80.09559631,39.1754,-76.668297
WN,DEN,PNS,3.62,39.86169815,-104.6729965,30.47340012,-87.18659973
WN,BOI,LAS,3.62,43.5644,-116.223,36.08010101,-115.1520004
WN,RSW,CMH,3.62,26.53619957,-81.75520325,39.998001,-82.891899
WN,SAN,BOI,3.62,32.73360062,-117.1900024,43.5644,-116.223
WN,ECP,BNA,3.62,30.357106,-85.795414,36.12450027,-86.67819977
WN,CMH,ATL,3.61,39.998001,-82.891899,33.6367,-84.428101
WN,IND,BWI,3.6,39.7173,-86.294403,39.1754,-76.668297
WN,SEA,AUS,3.6,47.449001,-122.308998,30.19449997,-97.66989899
WN,LAX,OMA,3.6,33.94250107,-118.4079971,41.3032,-95.894096
WN,PHX,PIT,3.59,33.43429947,-112.012001,40.49150085,-80.23290253
WN,SMF,LGB,3.59,38.69540024,-121.5910034,33.81769943,-118.1520004
WN,ABQ,SJC,3.58,35.040199,-106.609001,37.362598,-121.929001
WN,SMF,SLC,3.58,38.69540024,-121.5910034,40.78839874,-111.9779968
WN,BUF,RSW,3.57,42.94049835,-78.73220062,26.53619957,-81.75520325
WN,IND,TPA,3.57,39.7173,-86.294403,27.97550011,-82.53320313
WN,JAX,BWI,3.56,30.49410057,-81.68789673,39.1754,-76.668297
WN,CMH,STL,3.54,39.998001,-82.891899,38.748697,-90.370003
WN,RSW,ALB,3.53,26.53619957,-81.75520325,42.74829865,-73.80169678
WN,LGB,LAS,3.53,33.81769943,-118.1520004,36.08010101,-115.1520004
WN,OMA,LAS,3.52,41.3032,-95.894096,36.08010101,-115.1520004
WN,OMA,STL,3.51,41.3032,-95.894096,38.748697,-90.370003
WN,DCA,HOU,3.49,38.8521,-77.037697,29.64539909,-95.27890015
WN,SAN,BWI,3.48,32.73360062,-117.1900024,39.1754,-76.668297
WN,DCA,BNA,3.48,38.8521,-77.037697,36.12450027,-86.67819977
WN,MSP,FLL,3.43,44.882,-93.221802,26.072599,-80.152702
WN,PIT,DAL,3.43,40.49150085,-80.23290253,32.847099,-96.851799
WN,HNL,SJC,3.43,21.32062,-157.924228,37.362598,-121.929001
WN,BUF,MDW,3.43,42.94049835,-78.73220062,41.785999,-87.752403
WN,TPA,DAY,3.43,27.97550011,-82.53320313,39.90240097,-84.2193985
WN,DEN,MEM,3.42,39.86169815,-104.6729965,35.04240036,-89.97669983
WN,RSW,IND,3.41,26.53619957,-81.75520325,39.7173,-86.294403
WN,IND,OAK,3.41,39.7173,-86.294403,37.721298,-122.221001
WN,SMF,DEN,3.41,38.69540024,-121.5910034,39.86169815,-104.6729965
WN,BOI,PHX,3.4,43.5644,-116.223,33.43429947,-112.012001
WN,MCI,SNA,3.4,39.2976,-94.713898,33.67570114,-117.8679962
WN,ELP,AUS,3.4,31.80719948,-106.3779984,30.19449997,-97.66989899
WN,AUS,DCA,3.4,30.19449997,-97.66989899,38.8521,-77.037697
WN,RSW,STL,3.38,26.53619957,-81.75520325,38.748697,-90.370003
WN,SLC,DAL,3.36,40.78839874,-111.9779968,32.847099,-96.851799
WN,BHM,BWI,3.35,33.56290054,-86.75350189,39.1754,-76.668297
WN,BNA,CHS,3.35,36.12450027,-86.67819977,32.89860153,-80.04049683
WN,DCA,TPA,3.33,38.8521,-77.037697,27.97550011,-82.53320313
WN,CLE,MDW,3.32,41.4117012,-81.84980011,41.785999,-87.752403
WN,RSW,MSP,3.29,26.53619957,-81.75520325,44.882,-93.221802
WN,DCA,DAL,3.28,38.8521,-77.037697,32.847099,-96.851799
WN,BWI,SAT,3.26,39.1754,-76.668297,29.53370094,-98.46980286
WN,PDX,DAL,3.26,45.58869934,-122.5979996,32.847099,-96.851799
WN,BNA,OKC,3.24,36.12450027,-86.67819977,35.39310074,-97.60070038
WN,JAX,MDW,3.24,30.49410057,-81.68789673,41.785999,-87.752403
WN,TUL,HOU,3.24,36.19839859,-95.88809967,29.64539909,-95.27890015
WN,STL,CHS,3.23,38.748697,-90.370003,32.89860153,-80.04049683
WN,OKC,STL,3.23,35.39310074,-97.60070038,38.748697,-90.370003
WN,ATL,SAN,3.23,33.6367,-84.428101,32.73360062,-117.1900024
WN,MSY,RDU,3.23,29.99340057,-90.25800323,35.87760162,-78.78749847
WN,OAK,AUS,3.21,37.721298,-122.221001,30.19449997,-97.66989899
WN,IND,DEN,3.21,39.7173,-86.294403,39.86169815,-104.6729965
WN,TUL,PHX,3.21,36.19839859,-95.88809967,33.43429947,-112.012001
WN,DEN,LGB,3.2,39.86169815,-104.6729965,33.81769943,-118.1520004
WN,RDU,MDW,3.2,35.87760162,-78.78749847,41.785999,-87.752403
WN,PHL,MSP,3.2,39.87189865,-75.2410965,44.882,-93.221802
WN,SDF,BWI,3.18,38.1744,-85.736,39.1754,-76.668297
WN,DTW,STL,3.17,42.21239853,-83.35340118,38.748697,-90.370003
WN,SLC,BWI,3.17,40.78839874,-111.9779968,39.1754,-76.668297
WN,SDF,MCO,3.17,38.1744,-85.736,28.42939949,-81.30899811
WN,IND,MDW,3.17,39.7173,-86.294403,41.785999,-87.752403
WN,MHT,TPA,3.15,42.932598,-71.435699,27.97550011,-82.53320313
WN,BOI,MDW,3.14,43.5644,-116.223,41.785999,-87.752403
WN,ORF,BWI,3.14,36.89459991,-76.20120239,39.1754,-76.668297
WN,MKE,DAL,3.13,42.94720078,-87.89659882,32.847099,-96.851799
WN,MDW,OKC,3.13,41.785999,-87.752403,35.39310074,-97.60070038
WN,TPA,ROC,3.12,27.97550011,-82.53320313,43.1189003,-77.67240143
WN,SLC,BUR,3.12,40.78839874,-111.9779968,34.20069885,-118.3590012
WN,DTW,LAS,3.12,42.21239853,-83.35340118,36.08010101,-115.1520004
WN,MCI,SEA,3.1,39.2976,-94.713898,47.449001,-122.308998
WN,JAX,DEN,3.08,30.49410057,-81.68789673,39.86169815,-104.6729965
WN,OAK,BWI,3.07,37.721298,-122.221001,39.1754,-76.668297
WN,JAX,BNA,3.05,30.49410057,-81.68789673,36.12450027,-86.67819977
WN,IND,MCI,3.04,39.7173,-86.294403,39.2976,-94.713898
WN,RSW,BNA,3.03,26.53619957,-81.75520325,36.12450027,-86.67819977
WN,SJU,MCO,3.03,18.43939972,-66.00180054,28.42939949,-81.30899811
WN,MCO,CAK,3.03,28.42939949,-81.30899811,40.91609955,-81.44219971
WN,STL,LAS,3.03,38.748697,-90.370003,36.08010101,-115.1520004
WN,FLL,JAX,3,26.072599,-80.152702,30.49410057,-81.68789673
WN,RNO,DEN,2.98,39.49909973,-119.7679977,39.86169815,-104.6729965
WN,CLE,PHX,2.98,41.4117012,-81.84980011,33.43429947,-112.012001
WN,ABQ,PDX,2.97,35.040199,-106.609001,45.58869934,-122.5979996
WN,MCI,SAN,2.97,39.2976,-94.713898,32.73360062,-117.1900024
WN,PDX,DEN,2.96,45.58869934,-122.5979996,39.86169815,-104.6729965
WN,SAT,MCI,2.94,29.53370094,-98.46980286,39.2976,-94.713898
WN,DTW,PHX,2.93,42.21239853,-83.35340118,33.43429947,-112.012001
WN,IND,RSW,2.93,39.7173,-86.294403,26.53619957,-81.75520325
WN,ORF,MCO,2.92,36.89459991,-76.20120239,28.42939949,-81.30899811
WN,GRR,MDW,2.92,42.88079834,-85.52279663,41.785999,-87.752403
WN,RSW,BWI,2.9,26.53619957,-81.75520325,39.1754,-76.668297
WN,ECP,AUS,2.89,30.357106,-85.795414,30.19449997,-97.66989899
WN,GRR,MCO,2.89,42.88079834,-85.52279663,28.42939949,-81.30899811
WN,OAK,HNL,2.88,37.721298,-122.221001,21.32062,-157.924228
WN,RNO,SAN,2.88,39.49909973,-119.7679977,32.73360062,-117.1900024
WN,MCI,MKE,2.87,39.2976,-94.713898,42.94720078,-87.89659882
WN,CMH,LAS,2.86,39.998001,-82.891899,36.08010101,-115.1520004
WN,GEG,SAN,2.83,47.61989975,-117.5339966,32.73360062,-117.1900024
WN,SAT,STL,2.81,29.53370094,-98.46980286,38.748697,-90.370003
WN,PVD,BWI,2.8,41.732601,-71.420403,39.1754,-76.668297
WN,MCI,STL,2.8,39.2976,-94.713898,38.748697,-90.370003
WN,CLE,ATL,2.78,41.4117012,-81.84980011,33.6367,-84.428101
WN,BUF,MCO,2.76,42.94049835,-78.73220062,28.42939949,-81.30899811
WN,OMA,MDW,2.75,41.3032,-95.894096,41.785999,-87.752403
WN,SLC,HOU,2.75,40.78839874,-111.9779968,29.64539909,-95.27890015
WN,DEN,RNO,2.74,39.86169815,-104.6729965,39.49909973,-119.7679977
WN,BOI,GEG,2.73,43.5644,-116.223,47.61989975,-117.5339966
WN,MCI,ATL,2.72,39.2976,-94.713898,33.6367,-84.428101
WN,PNS,MDW,2.68,30.47340012,-87.18659973,41.785999,-87.752403
WN,MCO,SAN,2.62,28.42939949,-81.30899811,32.73360062,-117.1900024
WN,PVD,RSW,2.61,41.732601,-71.420403,26.53619957,-81.75520325
WN,TPA,CLE,2.61,27.97550011,-82.53320313,41.4117012,-81.84980011
WN,MSP,RSW,2.6,44.882,-93.221802,26.53619957,-81.75520325
WN,TUL,LAS,2.6,36.19839859,-95.88809967,36.08010101,-115.1520004
WN,RDU,HOU,2.59,35.87760162,-78.78749847,29.64539909,-95.27890015
WN,GEG,BOI,2.58,47.61989975,-117.5339966,43.5644,-116.223
WN,SMF,GEG,2.58,38.69540024,-121.5910034,47.61989975,-117.5339966
WN,PNS,HOU,2.55,30.47340012,-87.18659973,29.64539909,-95.27890015
WN,SJU,BWI,2.55,18.43939972,-66.00180054,39.1754,-76.668297
WN,MKE,SEA,2.54,42.94720078,-87.89659882,47.449001,-122.308998
WN,AUS,BWI,2.54,30.19449997,-97.66989899,39.1754,-76.668297
WN,ALB,MDW,2.51,42.74829865,-73.80169678,41.785999,-87.752403
WN,OKC,BWI,2.44,35.39310074,-97.60070038,39.1754,-76.668297
WN,OGG,HNL,2.44,20.8986,-156.429993,21.32062,-157.924228
WN,BOI,OAK,2.44,43.5644,-116.223,37.721298,-122.221001
WN,PHX,SDF,2.44,33.43429947,-112.012001,38.1744,-85.736
WN,MCI,LAS,2.43,39.2976,-94.713898,36.08010101,-115.1520004
WN,BDL,BWI,2.43,41.93889999,-72.68319702,39.1754,-76.668297
WN,PVD,TPA,2.42,41.732601,-71.420403,27.97550011,-82.53320313
WN,BOI,SMF,2.41,43.5644,-116.223,38.69540024,-121.5910034
WN,ALB,LAS,2.41,42.74829865,-73.80169678,36.08010101,-115.1520004
WN,MCI,OAK,2.39,39.2976,-94.713898,37.721298,-122.221001
WN,MCO,IAD,2.38,28.42939949,-81.30899811,38.94449997,-77.45580292
WN,PDX,MDW,2.37,45.58869934,-122.5979996,41.785999,-87.752403
WN,IND,SAN,2.35,39.7173,-86.294403,32.73360062,-117.1900024
WN,OAK,MDW,2.34,37.721298,-122.221001,41.785999,-87.752403
WN,RSW,ATL,2.32,26.53619957,-81.75520325,33.6367,-84.428101
WN,PHL,LAS,2.31,39.87189865,-75.2410965,36.08010101,-115.1520004
WN,BNA,RSW,2.31,36.12450027,-86.67819977,26.53619957,-81.75520325
WN,SDF,PHX,2.3,38.1744,-85.736,33.43429947,-112.012001
WN,DTW,DEN,2.3,42.21239853,-83.35340118,39.86169815,-104.6729965
WN,ALB,MCO,2.27,42.74829865,-73.80169678,28.42939949,-81.30899811
WN,MKE,MCO,2.27,42.94720078,-87.89659882,28.42939949,-81.30899811
WN,PDX,MCI,2.27,45.58869934,-122.5979996,39.2976,-94.713898
WN,FNT,MDW,2.26,42.9654007,-83.74359894,41.785999,-87.752403
WN,CMH,BNA,2.25,39.998001,-82.891899,36.12450027,-86.67819977
WN,IAD,DEN,2.2,38.94449997,-77.45580292,39.86169815,-104.6729965
WN,JAX,FLL,2.2,30.49410057,-81.68789673,26.072599,-80.152702
WN,GEG,PHX,2.19,47.61989975,-117.5339966,33.43429947,-112.012001
WN,BNA,LAS,2.18,36.12450027,-86.67819977,36.08010101,-115.1520004
WN,ABQ,MDW,2.17,35.040199,-106.609001,41.785999,-87.752403
WN,TUS,LAS,2.16,32.11610031,-110.9410019,36.08010101,-115.1520004
WN,IND,HOU,2.16,39.7173,-86.294403,29.64539909,-95.27890015
WN,MCO,GRR,2.16,28.42939949,-81.30899811,42.88079834,-85.52279663
WN,SJU,HOU,2.16,18.43939972,-66.00180054,29.64539909,-95.27890015
WN,BUR,SLC,2.14,34.20069885,-118.3590012,40.78839874,-111.9779968
WN,MCI,AUS,2.13,39.2976,-94.713898,30.19449997,-97.66989899
WN,OAK,SAT,2.12,37.721298,-122.221001,29.53370094,-98.46980286
WN,MCI,BNA,2.12,39.2976,-94.713898,36.12450027,-86.67819977
WN,OKC,LAS,2.11,35.39310074,-97.60070038,36.08010101,-115.1520004
WN,ONT,DAL,2.1,34.05599976,-117.6009979,32.847099,-96.851799
WN,CHS,MDW,2.1,32.89860153,-80.04049683,41.785999,-87.752403
WN,DSM,LAS,2.08,41.5340004,-93.6631012,36.08010101,-115.1520004
WN,AMA,DAL,2.08,35.219398,-101.706001,32.847099,-96.851799
WN,PIT,FLL,2.06,40.49150085,-80.23290253,26.072599,-80.152702
WN,MDW,DAY,2.04,41.785999,-87.752403,39.90240097,-84.2193985
WN,SLC,MDW,2.04,40.78839874,-111.9779968,41.785999,-87.752403
WN,PIT,RSW,2.03,40.49150085,-80.23290253,26.53619957,-81.75520325
WN,BOI,DEN,2.03,43.5644,-116.223,39.86169815,-104.6729965
WN,MKE,LAX,2.01,42.94720078,-87.89659882,33.94250107,-118.4079971
WN,SMF,MDW,2.01,38.69540024,-121.5910034,41.785999,-87.752403
WN,MKE,MCI,2.01,42.94720078,-87.89659882,39.2976,-94.713898
WN,MKE,STL,2.01,42.94720078,-87.89659882,38.748697,-90.370003
WN,PIT,MDW,2,40.49150085,-80.23290253,41.785999,-87.752403
WN,MEM,DEN,1.99,35.04240036,-89.97669983,39.86169815,-104.6729965
WN,CLE,STL,1.96,41.4117012,-81.84980011,38.748697,-90.370003
WN,IND,PHX,1.96,39.7173,-86.294403,33.43429947,-112.012001
WN,TUL,DEN,1.95,36.19839859,-95.88809967,39.86169815,-104.6729965
WN,RNO,OAK,1.94,39.49909973,-119.7679977,37.721298,-122.221001
WN,STL,SNA,1.94,38.748697,-90.370003,33.67570114,-117.8679962
WN,BDL,LAS,1.93,41.93889999,-72.68319702,36.08010101,-115.1520004
WN,DCA,IND,1.93,38.8521,-77.037697,39.7173,-86.294403
WN,TPA,MSP,1.92,27.97550011,-82.53320313,44.882,-93.221802
WN,MKE,TPA,1.91,42.94720078,-87.89659882,27.97550011,-82.53320313
WN,MKE,PHX,1.89,42.94720078,-87.89659882,33.43429947,-112.012001
WN,DEN,ECP,1.88,39.86169815,-104.6729965,30.357106,-85.795414
WN,ISP,FLL,1.88,40.79520035,-73.10019684,26.072599,-80.152702
WN,GEG,SJC,1.87,47.61989975,-117.5339966,37.362598,-121.929001
WN,PDX,ABQ,1.86,45.58869934,-122.5979996,35.040199,-106.609001
WN,SDF,TPA,1.82,38.1744,-85.736,27.97550011,-82.53320313
WN,BDL,MDW,1.81,41.93889999,-72.68319702,41.785999,-87.752403
